Fecha,Cuadrante,Celda,Latitud,Longitud,Altitud,Nombre.provisional.morfo,de0a5.plantula,de5a10.de0a25,de10a15.de25a50,de15a20.de50a75,de20a25.de75a100,de25a30.de100a125,de30a35.de125a150,de35a40.de150a175,de40a45.de175a200,de45a50.de200a225,de50a55.de225a250,masde55.masde250,Floracion,Fructificacion,Colector.1,Numerodecoleccion_Plantula1,Colector.2,Numerodecoleccion_Plantula2,Colector.3,Numerodecoleccion_Plantula3,Colector.4,Numerodecoleccion_Adulto1,Colector.5,Numerodecoleccion_Adulto2,Colector.6,Numerodecoleccion_Adulto3,Repeticion
31-01-18,279,8314939,4.19048,-74.26916,3788,Morfo 2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,YAM,329,NA,NA,NA,NA,YAM,328,NA,NA,NA,NA,0
31-01-18,279,8314939,4.19048,-74.26916,3788,Morfo 3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,YAM,327,NA,NA,NA,NA,YAM,326,NA,NA,NA,NA,0
31-01-18,279,8314939,4.19048,-74.26916,3788,Morfo K,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,YAM,325,NA,NA,NA,NA,0
31-01-18,280,8249774,4.195,-74.25944,3801,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8249774,4.195,-74.25944,3801,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8249774,4.195,-74.25944,3801,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8249774,4.195,-74.25944,3801,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8241625,4.19556,-74.25917,3806,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8241625,4.19556,-74.25917,3806,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8241625,4.19556,-74.25917,3806,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8241625,4.19556,-74.25917,3806,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8355713,4.18777,-74.26249,3733,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8355713,4.18777,-74.26249,3733,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8355713,4.18777,-74.26249,3733,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8355713,4.18777,-74.26249,3733,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8355713,4.18777,-74.26249,3733,Morfo 2,1,0,1,1,1,1,0,0,0,0,0,0,1,0,YAM,324,NA,NA,NA,NA,YAM,321,NA,NA,NA,NA,0
31-01-18,280,8355713,4.18777,-74.26249,3733,Morfo 3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,YAM,322,NA,NA,NA,NA,0
31-01-18,280,8355713,4.18777,-74.26249,3733,Morfo 4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,YAM,323,NA,NA,NA,NA,0
01-02-18,246,7838145,4.22306,-74.27444,3450,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,246,7838145,4.22306,-74.27444,3450,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,246,7838145,4.22306,-74.27444,3450,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,246,7838145,4.22306,-74.27444,3450,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,248,7658869,4.23526,-74.26775,3282,grandiflora,0,0,0,0,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,YAM,315,NA,NA,NA,NA,0
01-02-18,248,7658869,4.23526,-74.26775,3282,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,248,7658869,4.23526,-74.26775,3282,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,248,7658869,4.23526,-74.26775,3282,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,246,7638485,4.23669,-74.27029,3272,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,246,7638485,4.23669,-74.27029,3272,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,246,7638485,4.23669,-74.27029,3272,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,246,7638485,4.23669,-74.27029,3272,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,246,7638468,4.23661,-74.27506,3248,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,246,7638468,4.23661,-74.27506,3248,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,246,7638468,4.23661,-74.27506,3248,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,246,7638468,4.23661,-74.27506,3248,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,670,13501806,3.83695,-74.43806,3628,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,670,13501806,3.83695,-74.43806,3628,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,670,13501806,3.83695,-74.43806,3628,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,670,13501806,3.83695,-74.43806,3628,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,670,13501806,3.83695,-74.43806,3628,morfo H.D,1,1,1,1,1,1,1,0,0,0,0,0,0,1,YAM,318,NA,NA,NA,NA,YAM,317,NA,NA,NA,NA,0
06-02-18,670,13501778,3.83695,-74.44579,3598,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,670,13501778,3.83695,-74.44579,3598,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,670,13501778,3.83695,-74.44579,3598,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,670,13501778,3.83695,-74.44579,3598,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,670,13501778,3.83695,-74.44579,3598,morfo H.D,1,1,1,1,1,1,1,0,0,0,0,0,1,1,YAM,352,NA,NA,NA,NA,YAM,351,NA,NA,NA,NA,0
06-02-18,670,13591427,3.83092,-74.44601,3686,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,670,13591427,3.83092,-74.44601,3686,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,670,13591427,3.83092,-74.44601,3686,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,670,13591427,3.83092,-74.44601,3686,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,670,13591427,3.83092,-74.44601,3686,morfo H.D,1,1,1,1,1,1,1,0,0,0,0,0,0,1,YAM,357,NA,NA,NA,NA,YAM,356,NA,NA,NA,NA,0
06-02-18,670,13685158,3.83,-74.44,3675,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,670,13685158,3.83,-74.44,3675,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,670,13685158,3.83,-74.44,3675,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,670,13685158,3.83,-74.44,3675,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,670,13685158,3.83,-74.44,3675,morfo H.D,1,1,1,1,1,1,1,0,0,0,0,0,0,1,YAM,354,NA,NA,NA,NA,YAM,353,NA,NA,NA,NA,0
05-02-18,670,13632243,3.82806,-74.42778,3913,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13632243,3.82806,-74.42778,3913,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13632243,3.82806,-74.42778,3913,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13632243,3.82806,-74.42778,3913,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13632243,3.82806,-74.42778,3913,morfo H.D,0,1,1,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13632243,3.82806,-74.42778,3913,morfo H.G,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13730032,3.8214,-74.43085,3899,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13730032,3.8214,-74.43085,3899,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13730032,3.8214,-74.43085,3899,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13730032,3.8214,-74.43085,3899,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13730032,3.8214,-74.43085,3899,morfo H.D,1,1,1,1,1,1,0,0,0,0,0,0,0,1,YAM,339,NA,NA,NA,NA,YAM,338,NA,NA,NA,NA,0
05-02-18,670,13725949,3.82169,-74.43302,3933,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13725949,3.82169,-74.43302,3933,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13725949,3.82169,-74.43302,3933,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13725949,3.82169,-74.43302,3933,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13725949,3.82169,-74.43302,3933,morfo H.D,1,1,1,1,1,0,0,0,0,0,0,0,0,1,YAM,341,NA,NA,NA,NA,YAM,340,NA,NA,NA,NA,0
05-02-18,670,13721874,3.82194,-74.43305,3900,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13721874,3.82194,-74.43305,3900,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13721874,3.82194,-74.43305,3900,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13721874,3.82194,-74.43305,3900,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13721874,3.82194,-74.43305,3900,morfo H.D,1,1,1,1,1,0,0,0,0,0,0,0,0,1,YAM,343,YAM,344,NA,NA,YAM,342,NA,NA,NA,NA,0
05-02-18,670,13721854,3.82194,-74.43861,3801,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13721854,3.82194,-74.43861,3801,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13721854,3.82194,-74.43861,3801,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13721854,3.82194,-74.43861,3801,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
05-02-18,670,13721854,3.82194,-74.43861,3801,morfo H.D,1,1,1,1,1,1,1,1,1,0,0,0,0,1,YAM,346,NA,NA,NA,NA,YAM,345,NA,NA,NA,NA,0
07-02-18,691,14039732,3.8003,-74.43072,3649,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
07-02-18,691,14039732,3.8003,-74.43072,3649,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
07-02-18,691,14039732,3.8003,-74.43072,3649,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
07-02-18,691,14039732,3.8003,-74.43072,3649,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
07-02-18,691,14039732,3.8003,-74.43072,3649,morfo H.D,1,1,1,1,1,1,1,0,0,0,0,0,0,1,YAM,348,NA,NA,NA,NA,YAM,347,NA,NA,NA,NA,0
07-02-18,691,14060094,3.79895,-74.43436,3747,grandiflora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
07-02-18,691,14060094,3.79895,-74.43436,3747,killipii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
07-02-18,691,14060094,3.79895,-74.43436,3747,summapacis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
07-02-18,691,14060094,3.79895,-74.43436,3747,argentea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
07-02-18,691,14060094,3.79895,-74.43436,3747,morfo H.D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YAM,350,NA,NA,NA,NA,YAM,349,NA,NA,NA,NA,1
06-02-18,691,14051956,3.79938,-74.43108,3657,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,691,14051956,3.79938,-74.43108,3657,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,691,14051956,3.79938,-74.43108,3657,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,691,14051956,3.79938,-74.43108,3657,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,691,14051956,3.79938,-74.43108,3657,morfo H.D,1,1,1,1,1,1,1,0,0,0,0,0,0,1,YAM,361,NA,NA,NA,NA,YAM,360,NA,NA,NA,NA,0
06-02-18,691,14051959,3.79936,-74.43038,3645,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,691,14051959,3.79936,-74.43038,3645,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,691,14051959,3.79936,-74.43038,3645,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,691,14051959,3.79936,-74.43038,3645,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,691,14051959,3.79936,-74.43038,3645,morfo H.D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,YAM,263,NA,NA,NA,NA,YAM,262,NA,NA,NA,NA,0
12-02-18,245,7638404,4.23666,-74.29278,3379,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12-02-18,245,7638404,4.23666,-74.29278,3379,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12-02-18,245,7638404,4.23666,-74.29278,3379,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12-02-18,245,7638404,4.23666,-74.29278,3379,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12-02-18,245,7703588,4.23214,-74.29716,3270,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12-02-18,245,7703588,4.23214,-74.29716,3270,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12-02-18,245,7703588,4.23214,-74.29716,3270,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12-02-18,245,7703588,4.23214,-74.29716,3270,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12-02-18,245,7764718,4.22811,-74.29588,3374,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12-02-18,245,7764718,4.22811,-74.29588,3374,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12-02-18,245,7764718,4.22811,-74.29588,3374,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12-02-18,245,7764718,4.22811,-74.29588,3374,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12-02-18,245,7764718,4.22805,-74.29581,3371,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
12-02-18,245,7764718,4.22805,-74.29581,3371,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
12-02-18,245,7764718,4.22805,-74.29581,3371,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
12-02-18,245,7764718,4.22805,-74.29581,3371,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
13-02-18,262,7996985,4.21217,-74.2979,3471,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13-02-18,262,7996985,4.21217,-74.2979,3471,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13-02-18,262,7996985,4.21217,-74.2979,3471,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13-02-18,262,7996985,4.21217,-74.2979,3471,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13-02-18,262,8029573,4.20999,-74.30141,3302,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13-02-18,262,8029573,4.20999,-74.30141,3302,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13-02-18,262,8029573,4.20999,-74.30141,3302,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13-02-18,262,8029573,4.20999,-74.30141,3302,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13-02-18,262,8049951,4.20865,-74.30058,3357,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13-02-18,262,8049951,4.20865,-74.30058,3357,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13-02-18,262,8049951,4.20865,-74.30058,3357,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13-02-18,262,8049951,4.20865,-74.30058,3357,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13-02-18,262,8062168,4.20785,-74.30272,3278,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13-02-18,262,8062168,4.20785,-74.30272,3278,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13-02-18,262,8062168,4.20785,-74.30272,3278,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13-02-18,262,8062168,4.20785,-74.30272,3278,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14-02-18,262,7964413,4.21444,-74.29028,3518,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
14-02-18,262,7964413,4.21444,-74.29028,3518,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
14-02-18,262,7964413,4.21444,-74.29028,3518,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
14-02-18,262,7964413,4.21444,-74.29028,3518,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
19-02-18,219,7047794,4.27694,-74.21918,3769,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
19-02-18,219,7047794,4.27694,-74.21918,3769,killipii,0,2,2,2,2,0,0,2,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,YAM,424,NA,NA,NA,NA,0
19-02-18,219,7047794,4.27694,-74.21918,3769,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
19-02-18,219,7047794,4.27694,-74.21918,3769,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
